Target Gene Symbol,n_sgrnas,z_scored_avg_lfc,p_value,FDR
NR0B1,4,1.4167858554436652,0.9302045148677749,0.9707269943479911
NR0B2,9,1.024649999968418,0.8509930039055361,0.9381277473443513
NR1D1,7,1.1178027785199014,0.8739889276766697,0.94768734492231
NR1D2,5,0.31938714613884434,0.6049349003932236,0.8301293254869687
NR1H2,8,1.4984791013605738,0.9409952180663321,0.9756307773614846
NR1H3,8,0.9370077384977444,0.8271232607301466,0.9273072575708561
NR1H4,9,-0.12521402452703131,0.41941663357336706,0.7242054476218458
NR1I2,8,-2.0651377207943478,0.02814555846490526,0.15063898699802003
NR1I3,10,1.0465266656637195,0.8566176665474108,0.940369470212426
NR2C1,6,-0.3480990962467789,0.33477075733290107,0.6668770623406608
NR2C2,6,1.228866128115377,0.8980489288263941,0.9572798932438783
NR2C2AP,3,-3.046935865701322,0.009228453143292664,0.06628734102472668
NR2E1,7,-3.0640405425342827,0.009088320395424135,0.06560620424643267
NR2E3,3,0.757073114576355,0.7717054065435346,0.9032469264843778
NR2F1,6,0.42044595804348706,0.6466985229799636,0.8488789387589717
NR2F2,5,-4.050467185583604,0.005200851898760937,0.04590778308641953
NR2F6,2,0.39174939516636603,0.6349730817286334,0.8439097297879723
NR3C1,3,1.4614399042415196,0.9363233211262543,0.9735419442537484
NR3C2,6,-0.7808877028866968,0.20132995086132802,0.5360374446275443
NR4A1,4,1.129017868256178,0.8765868495793576,0.9485857408071503
NR4A2,6,-0.9926800176494558,0.14871241734173313,0.4563505027645215
NR4A3,7,0.1326684864130719,0.5259770578802847,0.7863544407505364
NR5A1,7,0.08129505798436375,0.5043084050656497,0.7736342866172278
NR5A2,9,-1.7184522644413605,0.04492421552503016,0.20877262837666036
NR6A1,4,-1.3193781896153114,0.08583741742694162,0.3225866869935053
NRAP,8,-0.36168142228727934,0.32993784747197835,0.6641831838763438
NRARP,8,0.8581271296278731,0.8038671024417463,0.9164431297976534
NRAS,7,0.843317941613639,0.7993185436744953,0.9151899162336051
NRBF2,5,1.5006729486368635,0.9412609811929549,0.9757377013717413
NRBP1,7,-11.859695171662056,4.628804693966451e-134,9.436063305400076e-133
NRBP2,6,-0.029401109337338832,0.45824796988346206,0.7473386691650896
NRCAM,6,-0.9536855745091902,0.1578354767592493,0.47263012290360873
NRDC,7,0.6831777194173249,0.7465438063011548,0.892517853289065
NRDE2,9,-22.93845248069292,0.0,0.0
NREP,4,-0.8958377937272108,0.17186069435954116,0.49458769641742506
NRF1,6,-8.50439267118798,3.1045996803919193e-32,4.651232394187163e-31
NRG1,7,0.24701500950305422,0.5744367688324674,0.81378183003756
NRG2,9,1.1755210121439843,0.8869582266507059,0.9530838478752188
NRG3,3,-0.34093964141156446,0.33733509056348554,0.6689067527718884
NRG4,7,0.26603982300681106,0.5824825345797617,0.8176874660740567
NRGN,5,-5.147023976307708,0.0021756074956807113,0.02285416955813288
NRIP1,6,-0.06343941049665382,0.4443234802997815,0.7395634518695376
NRIP2,5,-5.9900553983397495,0.00010739054879916514,0.0012646359261895448
NRIP3,8,-0.6050930287196296,0.25068821882963466,0.5944280249776427
NRK,5,-0.16137533926978018,0.4050844180495441,0.7157224409885102
NRL,7,0.13189903619111362,0.5256516250428582,0.7861493713664827
NRM,9,0.9447029570914808,0.8293032362361983,0.9284595925764021
NRN1,6,-0.5792307872644417,0.2584581560096822,0.601074587439465
NRN1L,7,-1.4048808249030829,0.07401966619227453,0.2923769070331798
NRP1,5,-3.6009109870913227,0.006514513265661743,0.052937781711535396
NRP2,9,0.016198007912135697,0.4770930438231446,0.758754208217942
NRROS,6,0.5651413202802466,0.7035688533536478,0.8735667771098152
NRSN1,8,1.2124021393953515,0.8947187240877099,0.9565387865777708
NRSN2,5,0.08801282660018504,0.5071339427826175,0.7748824124592621
NRXN1,8,-0.3755466086786781,0.3250479542152185,0.6607010048154064
NSA2,5,-7.1316059495505915,3.850442770153023e-12,5.097111372523045e-11
NSD1,3,1.4414346919169905,0.9336497258557146,0.9723820789775521
NSD2,4,-1.6742154148725483,0.047943086619887956,0.21802496895293302
NSD3,6,-0.36860154529822925,0.32749174716761803,0.662100363153045
NSDHL,6,-0.3600392055657285,0.3305199485969684,0.6648037098881016
NSFL1C,7,-4.809187307088061,0.0034286034866525617,0.03442646171145766
NSG2,8,0.8203991390865436,0.7921670278444464,0.9120913073875947
NSL1,9,-9.831677866599014,1.5228176515512727e-63,2.5781371128550113e-62
NSMAF,5,-0.6497296393361398,0.23760732246553815,0.5794229978274078
NSMCE1,8,-29.83898965253082,0.0,0.0
NSMCE2,9,-1.1765580678937437,0.1100062132813997,0.3792853494270287
NSMCE3,10,-26.63311953888476,0.0,0.0
NSMCE4A,6,-12.821399845714152,4.245478640003006e-177,9.373321671033538e-176
NSMF,7,2.1935574613903457,0.9892342172835358,0.9964129085780536
NSRP1,8,-26.699359472690446,0.0,0.0
NSUN2,6,-0.5318468514001454,0.2730783794201817,0.616050812619726
NSUN3,8,1.1801400997832265,0.8879528332140421,0.9530838478752188
NSUN4,8,-8.123232768837214,2.0863503605868136e-25,3.0087116697324126e-24
NSUN5,7,0.41071691992611153,0.642737047601144,0.847468704550831
NSUN6,8,-0.7009312858248782,0.2230827658588504,0.5636446490864601
NSUN7,5,1.0576917198951765,0.8594358242877183,0.9416178707373075
NT5C,4,-1.3935119179445614,0.0754798259119134,0.29609989063574177
NT5C1A,6,-1.9913601290991756,0.030990306904769276,0.16094973562094347
NT5C1B,12,0.4779336018194513,0.6697822750799706,0.8590487842563258
NT5C1B-RDH14,12,0.4779336018194513,0.6697822750799706,0.8590487842563258
NT5C2,8,0.21586192783096597,0.5612371129308679,0.80560208203148
NT5C3A,4,-0.12023948957754538,0.42140330753821664,0.725276279759201
NT5C3B,6,-0.4340877962508374,0.3048997601700074,0.6437519187218151
NT5DC1,6,1.4163995802364295,0.9301491710719977,0.9707269943479911
NT5DC2,6,-0.08311987584360866,0.4363347743073517,0.7342883584359708
NT5DC3,7,-0.05781039513791411,0.4466170528971774,0.7409660575108994
NT5DC4,2,-0.2392866147159146,0.37492979485216527,0.6955139285990884
NT5E,5,1.1561207458380305,0.8827104278335351,0.9518951583098338
NT5M,6,-1.6218399316350431,0.05190368016495919,0.23064636781401476
NTAN1,5,-0.07244493356136489,0.44066203544948024,0.7371223358606322
NTAQ1,9,-0.030765833314378693,0.4576872049825369,0.7470108724034082
NTF3,9,-1.7362154928473996,0.043787787552834745,0.2049546406235709
NTF4,3,-0.3662338406079399,0.3283274334902265,0.6627285032073359
NTHL1,7,-0.8390649811817223,0.18615557071304045,0.5146541752123703
NTMT1,5,0.5382786220498791,0.69333418671349,0.8693503449080406
NTMT2,8,-1.015832564129757,0.14343160775206984,0.4462027784337216
NTN1,6,-1.0247278808351978,0.14143093401596565,0.44264646141432523
NTN3,5,-0.5796918746961127,0.25831835842818357,0.6009706250984497
NTN4,6,0.13476975866192195,0.5268658843538859,0.7864060047799757
NTN5,5,-0.1144972818522582,0.4237009064776367,0.72624577907251
NTNG1,9,-0.947283969143348,0.15935943189616752,0.4752334906641318
NTNG2,5,-1.0425057882108268,0.13748103282655283,0.43505219886744306
NTPCR,8,0.2513716053485776,0.5762804884899403,0.8146818528588784
NTRK1,8,-2.3225283671650665,0.02019424997613651,0.11824034019836503
NTRK2,7,0.7195909886942361,0.7591140524550273,0.8975756948445693
NTRK3,5,0.7619174409163401,0.773306820882166,0.9036593325363778
NTS,5,-0.0066942571238929926,0.4676066707682654,0.7527725672942646
NTSR1,5,0.5843361255369552,0.7107823360919499,0.8776450914709405
NTSR2,6,0.4544491652646706,0.6604227086825074,0.8547685616592179
NUAK1,7,-1.3580571356346969,0.0802501658868526,0.30871864304995245
NUAK2,8,0.19554113876307097,0.5526189768955148,0.8011524534460754
NUB1,8,-0.22059057203368693,0.38206846744992246,0.7005640077758315
NUBP1,7,-20.502669695087665,0.0,0.0
NUBP2,4,1.981474566363644,0.9797294527298066,0.9920754912523512
NUBPL,8,-4.704968080606561,0.0038284653559951948,0.03777832750921134
NUCB1,6,-0.20608767035631634,0.38764989703881986,0.7045657015022718
NUCB2,5,-1.3882559995568593,0.07616616423025549,0.2978638247720184
NUCKS1,5,-0.2245500630520284,0.38055124074886726,0.6993444092305653
NUDC,9,-18.174438835669473,0.0,0.0
NUDCD1,7,0.19453734771870124,0.5521932213133041,0.8011491383238215
NUDCD2,9,0.40157491816030905,0.6390014967770739,0.845175317315474
NUDCD3,7,-20.68204726833647,0.0,0.0
NUDT1,9,0.19743285493763504,0.5534213435066399,0.80158585960863
NUDT10,7,-1.1380233729487779,0.11745932646550139,0.39502578045417247
NUDT11,6,-2.763232328595148,0.012262804786746809,0.08139415118123049
NUDT12,8,-0.23584523576344965,0.3762389277905467,0.696710049038861
NUDT13,6,0.3146007895409783,0.6029289185809372,0.8294126519463768
NUDT14,9,-0.8620401895087838,0.18030921790356433,0.5067671129281404
NUDT15,9,1.7585365469985,0.9656769449927072,0.9849299595108781
NUDT16,6,0.3060965471057276,0.5993600855654131,0.8279320103342918
NUDT16L1,6,0.08633871957225557,0.5064295479743176,0.7748824124592621
NUDT17,2,-0.8469951843421073,0.18412826775695373,0.5116924918614257
NUDT18,7,0.2001216085266243,0.5545617635445027,0.8021810276191248
NUDT19,4,-0.7584817981690732,0.2073178328042033,0.5452889410401206
NUDT2,9,-0.6180794725740287,0.24684033993384188,0.5902717376401233
NUDT21,7,-21.60796091530436,0.0,0.0
NUDT22,6,-2.6163634052217377,0.014342494982608827,0.09199567712766117
NUDT3,8,0.6037926107048763,0.7180070303470597,0.8816866676482449
NUDT4B,1,0.08814556181215062,0.5071897993535268,0.7748824124592621
NUDT5,7,-1.9245995606659116,0.033831201045493337,0.17085023648954994
NUDT6,8,-0.7172305082959848,0.21855991650517406,0.5580180656397165
NUDT7,5,-0.6445711196821557,0.23909845900911766,0.5810469553095006
NUDT8,6,0.3336579537833202,0.6109036949772049,0.8330130722650289
NUDT9,4,-1.6026797826676957,0.05346793077694825,0.2356008705127106
NUF2,8,-17.74685671996538,0.0,0.0
NUFIP1,6,-9.445582341301769,3.1595258453629654e-53,5.163841505014433e-52
NUFIP2,5,-0.7583425836890131,0.20735529304648076,0.5453114888323234
NUGGC,7,-0.9731985514371937,0.15323535830995827,0.4647531906839785
NUMB,8,-0.5871440505463271,0.256065376552453,0.5994139279639209
NUMBL,8,-0.13675464536799462,0.4148213893975755,0.72264519819657
NUP107,9,-14.287754899167709,1.2976163032700616e-254,3.4020976328929106e-253
NUP133,8,-9.328054234390441,2.773305882880054e-50,4.505309393384404e-49
NUP153,5,-1.9166643456936887,0.03418823588335368,0.1719614518438762
NUP155,8,-8.738326417468834,6.6733101885386906e-37,1.0266672895602679e-35
NUP160,8,-20.893891737801294,0.0,0.0
NUP188,5,-2.9201308277249067,0.010424981037515735,0.07232354540433096
NUP205,6,-13.778774467987315,4.4368051870535945e-226,1.1005725560579594e-224
NUP210,7,-3.069653185168538,0.009043456370403605,0.06530731671924593
NUP210L,7,0.7809424349488012,0.7795382759112612,0.9063415211874842
NUP214,6,-2.1875089911919137,0.024001264601856052,0.13416401299651665
NUP35,4,-3.004338594136143,0.009599707949255847,0.06809984477944481
NUP37,9,-2.173456938820894,0.024443066902257584,0.13590921175667642
NUP42,8,-2.4049380950242876,0.01824868893784653,0.10984709855858704
NUP43,8,-13.60628501096697,8.398981846365884e-217,2.040509399148633e-215
NUP50,7,-0.6151270664735142,0.24771204045302853,0.591148222775664
NUP54,7,-23.579991160981734,0.0,0.0
NUP58,8,-24.387290927796993,0.0,0.0
NUP62,10,-34.13302247676954,0.0,0.0
NUP62CL,9,-0.36331580954510273,0.3293591360595823,0.663533875282469
NUP85,8,-18.2333968849324,0.0,0.0
NUP88,7,-18.177470603926515,0.0,0.0
NUP93,7,-12.751658080164628,9.051653779369829e-174,1.991469328591658e-172
NUP98,7,-21.011497027350032,0.0,0.0
NUPR1,9,1.1226050255189481,0.8751059087709885,0.9478547013241783
NUPR2,6,1.1102716176006477,0.8722234897456349,0.9465995527360366
NUS1,10,-1.1071197517237152,0.1237044126520086,0.40781840685154847
NUSAP1,9,-0.7400269898542436,0.2123117171763022,0.5508798950422418
NUTF2,7,-13.621075157058074,1.3694552298485745e-217,3.3399491439084675e-216
NUTM2F,12,-0.9864837695983422,0.15014325684374358,0.4587697048045221
NUTM2G,8,-0.7139862067340507,0.21945643502462453,0.558990571307494
NVL,8,-25.39186867787301,0.0,0.0
NWD1,5,-0.25655759295506353,0.36839386887696135,0.6904458958290707
NXF1,6,-6.550736966891066,2.394935184436628e-07,2.9979569944701744e-06
NXF2,11,-0.13363769988073376,0.41606058170066196,0.723247134490555
NXF2B,9,-0.6037844076795642,0.251077929736427,0.5947594443600959
NXF3,7,0.29665622414048626,0.5953918984874782,0.8255628667363101
NXN,7,-0.6139912126987696,0.24804788536358555,0.5915108554836287
NXNL1,8,1.7728285654244842,0.966725198295753,0.9853602358654929
NXNL2,3,-1.6445949793305463,0.05012816041427326,0.2250878411370686
NXPE1,7,-1.5896612259971148,0.05456848202359545,0.23922183816985867
NXPE2,7,1.114396132985878,0.8731924227169394,0.9471233203516924
NXPE3,5,-1.185029026380257,0.10841917231405922,0.37614936882420436
NXPE4,10,0.30242471045149044,0.5978174335858217,0.827164091021004
NXPH1,1,0.12552932546309029,0.5229584739611388,0.7849144685173872
NXPH2,7,-1.8695915863228953,0.03640258126001626,0.17937131987609684
NXPH3,5,-3.6836988669079465,0.006223340851543224,0.05152544090113221
NXPH4,4,0.3458889722256224,0.6160036045550342,0.8345278014015611
NXT1,5,-3.766027370371435,0.005939590923357554,0.0498983791100225
NXT2,6,0.1550296251539512,0.5354430203635678,0.7913221557506513
NYAP1,5,0.6882374119591985,0.7483102497077603,0.8934277232951804
NYAP2,5,-0.6748286455539118,0.2304258650256175,0.5725865617452681
NYNRIN,9,0.7451054573077559,0.7677236888532127,0.9017806354712645
NYX,6,-0.1474552502534638,0.4105781790291283,0.7196402204197506
OAF,3,-0.06341215337084602,0.44433457729127945,0.7395634518695376
OARD1,4,-1.1045718960577424,0.12422957104207033,0.4091210070762668
OAS1,7,0.7959392711244173,0.7843852704029114,0.9086453432973833
OAS2,10,0.002433202961440781,0.4713831035215645,0.7549316214574596
OAS3,7,-2.9074996944906464,0.010558856221376221,0.07306434343508758
OASL,10,-0.9284260212905395,0.16389009401255425,0.48287081390276054
OAT,5,0.9772154714823822,0.838336314110435,0.9329250458170777
OAZ2,7,-0.01636038053633142,0.46361629835982443,0.7507231714525971
OAZ3,5,-1.119814013950617,0.12111101915545586,0.402006806505634
OBI1,6,-1.6572317986572016,0.04917901987574791,0.22188153876541428
OBP2A,13,1.2381895939096779,0.8998979257706303,0.9581687148046809
OBP2B,14,1.373691570099374,0.9237659334049754,0.9675243320920963
OBSCN,5,-2.1182260857098436,0.026264276899185472,0.14329212573003589
OBSL1,8,-1.3787454364765424,0.07742640653973105,0.3011369497895367
OC90,7,-0.8338349129504338,0.18749798788502298,0.5164302790698031
OCA2,5,0.7714519641276416,0.776441280981806,0.9047908393801232
OCEL1,4,0.5394344222525828,0.6937778266478632,0.8693887690700115
OCIAD1,9,-0.9789581727451373,0.1518907922365884,0.462034590603352
OCIAD2,5,-0.17006779018447535,0.40166922501914526,0.7137112884340311
OCLN,9,-0.32271721899581124,0.34391351155567357,0.6731472855817663
OCM,10,-0.11097412581018333,0.42511288042486184,0.7268268195946874
OCM2,10,-0.5110354167859847,0.2796625857905517,0.6224076895557177
OCRL,4,-10.185729805424014,7.058358641489365e-74,1.2325683263218755e-72
OCSTAMP,8,0.14786069080236136,0.5324066217781755,0.7890802723987462
ODAD1,5,-0.23525761329960934,0.37646268738171595,0.6967335073462371
ODAD2,7,-0.3289941340794245,0.3416392018111436,0.6718257320634743
ODAD3,9,-0.1331740086335932,0.4162450515218665,0.723247134490555
ODAD4,8,-0.5074492261189936,0.28080742288107907,0.6235248809974309
ODAM,7,0.4333222868829055,0.6519184121365695,0.8516635500768913
ODAPH,8,0.2299926807672929,0.5672271597161445,0.8096783524418164
ODC1,4,-1.9995443750013864,0.030660473376643314,0.15995802097476552
ODF1,5,0.6858529853550465,0.7474785893633775,0.8930437743327457
ODF2,4,1.0784838350311452,0.8645885275982022,0.9437517479730564
ODF2L,4,-1.3355843891078905,0.0834471140489317,0.31688416252296997
ODF4,5,-0.5864589275015729,0.2562720011295072,0.5994901805877709
ODR4,10,-0.8263912268614587,0.1894159595191433,0.5188051462337301
OFD1,6,-1.3899447325138197,0.07594486008306167,0.29730633010948887
OGA,6,-2.621853480585552,0.014257344052161712,0.09157396518293864
OGDH,4,-14.163883575152692,1.647756456765338e-247,4.2376973616293305e-246
OGDHL,7,-1.865606856782642,0.036598110886489774,0.18007131616243494
OGFOD1,9,-12.957881927385506,1.0460839680629985e-183,2.3592505454152e-182
OGFOD2,6,-0.9426360612997773,0.16047040170978538,0.4774152518637697
OGFOD3,16,0.7609374860264867,0.7729833527551777,0.9036593325363778
OGFR,5,0.7403828724806247,0.7661424795086522,0.9012394892840982
OGFRL1,5,-1.7614717578469465,0.0422407531843593,0.19975670288379097
OGG1,8,-1.447738866456143,0.06880903222625623,0.27909499384079045
OGN,6,0.28504524532493064,0.5905027620857727,0.8218018755450553
OGT,9,-7.478348663790303,4.809355821034666e-16,6.569190291872025e-15
OIP5,4,-2.613810509898906,0.014382315618561238,0.09212588121193772
OIT3,9,-0.398613953673828,0.31701194904686325,0.6545154284324224
OLA1,2,1.0738948061946132,0.8634620027901334,0.9436632853822559
OLAH,8,-0.17471185232507352,0.39984957865118165,0.7128070603197201
OLFM1,6,0.33030185606206897,0.6095017088050325,0.8323288578636578
OLFM2,5,-1.2756988194712982,0.092637697547318,0.34008592310399105
OLFM4,9,-1.7085355145386132,0.04557693863999322,0.21097495603412264
OLFML1,7,0.17973562524975634,0.5459155265067088,0.7970691345532602
OLFML2A,4,0.12486336752752547,0.5226769956020207,0.7848306687161895
OLFML2B,7,-2.0078510017000593,0.03032951243422896,0.1586365884449861
OLFML3,5,0.04031792261261099,0.48713872813652603,0.7650984084394044
OLIG1,5,0.8926864491490035,0.8142587671003665,0.9211225962472643
OLIG2,9,-0.8109177173937031,0.19343069384126385,0.5251533449793668
OLIG3,6,0.46292232743438805,0.6638113619097663,0.8561345053470824
OLR1,7,1.7361511312521334,0.9639855105123907,0.9838818405892481
OMA1,6,-0.732157342895393,0.2144586239813362,0.5530512902862955
OMD,5,-0.7966693045582528,0.19716085169906772,0.5302351619918315
OMG,7,-0.9809963687365921,0.1514164534212704,0.4610277668526463
OMP,4,1.0376697655912526,0.8543568287539653,0.9395519521294092
ONECUT1,4,0.6079117306298378,0.7195251469169928,0.8825499698962335
ONECUT2,4,0.20087312046887335,0.5548805100594321,0.8022762575354978
ONECUT3,5,-3.927409322031937,0.005459144945939338,0.04716351448260727
OOEP,14,-0.7340208783981934,0.21394928583728684,0.5523414481332691
OOSP1,8,0.5069410585756107,0.681196795822131,0.8637772077729823
OOSP2,6,2.2746587685636976,0.9919164373405538,0.9976772478515363
OPA1,7,-14.232400640446613,1.9964778902331757e-251,5.191117511560834e-250
OPA3,5,0.7826751589926296,0.7801012306468714,0.9067157767945935
OPALIN,6,0.32168393958375063,0.6058967925974306,0.8304742338547652
OPHN1,6,-1.620560998940633,0.05200608395684804,0.23099266984786362
OPLAH,5,-1.0963642365894837,0.12593173025748844,0.41224729903515
OPN1LW,12,-0.7298528798555756,0.21508929486522707,0.5535433700301148
OPN1MW,17,0.1338054967193457,0.5264579870850918,0.7863544407505364
OPN1MW2,17,0.1338054967193457,0.5264579870850918,0.7863544407505364
OPN1MW3,17,0.1338054967193457,0.5264579870850918,0.7863544407505364
OPN1SW,7,0.07263066012187645,0.5006682564048778,0.7726548950420926
OPN3,4,0.5114194846205412,0.6829439753128347,0.8644903690023085
OPN4,7,-0.019904230395157704,0.4621556921962423,0.7499266206442493
OPN5,7,-0.11197589221641722,0.42471122839467346,0.7268220452575352
OPRD1,7,-2.951107127899715,0.010107620625010427,0.07075713109164455
OPRK1,6,0.8474015464711638,0.8005784959655438,0.915231753345415
OPRL1,7,1.3554736751001317,0.9208806147438893,0.9663922261796974
OPRM1,3,-1.3033625313987487,0.0882700437857738,0.3290429732511951
OPRPN,8,-0.5486990254030427,0.26782036488331706,0.6110279221540218
OPTC,9,1.3509002424755694,0.9201407614373465,0.9662823605322282
OPTN,4,-4.350852781648375,0.004778101952444776,0.044642570150947074
OR10A4,6,-0.9955841963597136,0.14804429955697446,0.45478148783352434
OR10A5,8,-1.8152278771182029,0.03919207582909451,0.18979702807229784
OR10A7,3,-0.018763036218665777,0.4626258973683004,0.7500352120134901
OR10AD1,4,-0.24665456315529954,0.37213450186803065,0.6932023338112484
OR10C1,6,0.2164164417826114,0.5614722338811904,0.8057825837181262
OR10G2,5,-0.00033561821718897035,0.47023667264217217,0.7541530587525216
OR10G9,8,-1.7932767392631794,0.04039920225778498,0.19380323787044654
OR10H2,6,0.7808352784087478,0.779503436045726,0.9063415211874842
OR10H4,7,-1.1677650201213452,0.11167339198457521,0.3824107169260343
OR10J1,5,-1.349796652370563,0.0814094972188599,0.31178070176514877
OR10J3,6,0.6943800879667064,0.7504462285829252,0.8939340857550249
OR10J5,6,-0.15553638949867715,0.407385190033768,0.7176978071478759
OR10P1,4,-0.7454887879214966,0.21082783616855372,0.5502482930592201
OR10Q1,6,-0.18867205622999192,0.3944009712491421,0.7097084805182104
OR10S1,3,1.3326689968008487,0.9171290147219044,0.9650741365596862
OR10T2,6,-1.0231960391240764,0.14177432475164972,0.44294503944668845
OR10V1,6,-1.0369822544704637,0.1387012189984207,0.4371086679413286
OR10W1,6,-1.2910015989975114,0.09019564010738726,0.3341097131685929
OR10X1,6,-0.3491141359409834,0.33440813214384046,0.6668770623406608
OR11A1,7,0.022474504480687024,0.47970235534452543,0.7596125628587037
OR11H6,8,0.2219099708190226,0.5638013177059281,0.8072570899829191
OR11L1,6,0.16090481615802285,0.5379324006048746,0.7928881065564398
OR12D3,7,0.8792296568538177,0.8102497163068583,0.9191757148271973
OR13A1,4,-1.1714568273232486,0.11097097409027351,0.38087255961856237
OR13C2,4,-0.14467228622216116,0.41168007994316125,0.7202302937059365
OR13C3,7,0.0562546079604326,0.49380198477125187,0.7684849790144251
OR13C4,6,-0.30124679113317077,0.3517576173883789,0.6787039986073432
OR13C5,4,-0.15999084327568944,0.40562948045302083,0.7159483592811289
OR13C8,8,-1.0163376086979097,0.14331759007885123,0.44617240674172953
OR13C9,6,-0.5864169239014537,0.2562846722118616,0.5994901805877709
OR13D1,8,0.85059625038705,0.8015611660032773,0.9153702438381044
OR13F1,5,1.4114983317561125,0.9294432709627962,0.9704490284772016
OR13H1,5,-3.6113961971172355,0.006477687035502565,0.05279762442538079
OR13J1,6,0.8275444605373584,0.7944112036093812,0.9128168122644919
OR14C36,3,-0.6465812169888827,0.2385167898232232,0.5804802766380225
OR1A2,6,0.7044051388134337,0.7539120113167691,0.895237908890146
OR1D5,3,-1.2377711653493588,0.09896755664571368,0.35544341073080993
OR1E1,5,-0.044312053804404936,0.4521320561845401,0.7436522457607009
OR1E2,6,0.539842659216886,0.6939344538902017,0.8694100143416299
OR1G1,7,-0.37368195967704776,0.32570297896115386,0.6613752672400788
OR1J1,4,-0.3232801677297824,0.3437091855189448,0.6729798044851282
OR1J4,2,-0.8960652328012322,0.1718044611105125,0.49458769641742506
OR1K1,6,0.5349314814498906,0.692047789247819,0.8687760934781591
OR1L1,7,1.5268740320346095,0.9443441700277795,0.9768790700535801
OR1L3,7,0.5209390463931319,0.6866440262764044,0.866834700997772
OR1L4,7,-1.0974160244776354,0.12571272032504657,0.41192137156325365
OR1N1,5,1.018791352992663,0.8494637515427079,0.9375117908037054
OR1N2,6,0.4206097336608696,0.6467650828178587,0.8489072777327714
OR1Q1,4,0.8966748576999345,0.815437815582952,0.9214618165075956
OR1S2,5,-0.965286659570002,0.1550922807305986,0.46775475049552806
OR2A2,9,1.3031104474386714,0.9120320396564866,0.9628981686221207
OR2A4,10,0.3729385739331442,0.6272238272503472,0.8406776616731613
OR2AE1,6,-1.1906336292723323,0.10737950963288545,0.373854085915111
OR2AK2,5,0.13200397433270433,0.5256960065031049,0.7861493713664827
OR2B2,7,-0.904257531215158,0.16978456518184692,0.4914172396408654
OR2B3,4,0.09790661128720148,0.5113001375064865,0.7777366043188305
OR2B6,7,0.3400735309768139,0.6135806738164631,0.8338941931624958
OR2C1,6,0.6780912779312505,0.7447616205066796,0.8920033697293693
OR2D2,6,0.5803893813773353,0.7093060464720997,0.8768796418462319
OR2D3,8,0.10081509593135013,0.5125259088227404,0.7782937350907221
OR2F2,7,0.6772735553552227,0.7444745089188785,0.8917726572029742
OR2G2,4,-0.6040535868224429,0.2509977378215034,0.5947594443600959
OR2G3,9,1.4741987877392413,0.9379727055266808,0.9742550215817736
OR2L8,6,0.3141540576218936,0.6027415924778534,0.8293112750652473
OR2M5,5,-0.044390912254260464,0.45209977671476137,0.7436522457607009
OR2M7,10,-0.8615869621176141,0.1804237459453369,0.5068500565543279
OR2S2,7,-0.4169724576696886,0.31070615183112255,0.6478996647376469
OR2T3,9,0.2910141550953423,0.593017255552982,0.8234799715369752
OR2T34,9,0.23715726932918835,0.5702626327989943,0.8105387422472846
OR2T4,8,0.40970830202792247,0.6423255256783933,0.8471444804185726
OR2T5,4,-0.7207083637309413,0.21760089955844025,0.5566421345220536
OR2W1,5,0.5201354828664493,0.6863324321127752,0.8666152054175824
OR2W3,8,0.8162367421278737,0.7908536489269251,0.9114326378803881
OR2Y1,6,0.8610095170270751,0.8047457698518559,0.9167332024315661
OR4A15,7,0.5993164706713221,0.716352787256525,0.8810653873495844
OR4A16,8,-0.4159782029647792,0.311045605652203,0.6481518818740077
OR4A47,5,-0.2680607187413472,0.3640729552706435,0.687440528271148
OR4A5,7,-4.099019328687113,0.005123158940623826,0.045685711534574173
OR4B1,9,0.14463856649843568,0.5310423570874463,0.7885845323111803
OR4C12,4,-0.3570377218121914,0.3315854522132552,0.6653793927298691
OR4C13,5,0.9116129890963507,0.8198163468366633,0.9236450718732135
OR4C15,6,0.5255176384007645,0.6884168402729103,0.8670740141407729
OR4C16,6,-0.5788969043837703,0.25855941545506145,0.6011239830199943
OR4C3,9,0.01702734495219597,0.47743762209824747,0.7590188641021237
OR4C45,2,-1.1049217123343635,0.12415737654073478,0.40895459727088646
OR4C46,8,0.2570503218622021,0.5786826550190771,0.816060994979465
OR4D11,6,-1.2277105319613393,0.10071260694684957,0.359589915138203
OR4D5,7,-0.9850645721040987,0.1504720000385912,0.4592976670909612
OR4D6,6,0.2481997704539687,0.5749382290344813,0.8140893694435956
OR4F4,10,2.5176035151213427,0.9970693092115853,1.0
OR4K15,7,-0.1830232202243345,0.3966017943633928,0.7109155894214952
OR4K5,6,-0.5794301659632587,0.25839770044497834,0.601074587439465
OR4L1,6,0.76142702367006,0.7731449721322451,0.9036593325363778
OR4M2,5,-0.5961700331814167,0.25335273596114655,0.5972948166277712
OR4M2B,5,-0.5961700331814167,0.25335273596114655,0.5972948166277712
OR4N4,5,-1.1336442124466648,0.11833005960655725,0.3966820343088228
OR4N4C,7,-1.3630574409279523,0.07955725707375721,0.30667803589571474
OR4S1,3,0.26360748425000907,0.581454740897518,0.817172173913067
OR4X1,1,-0.05084519150403658,0.4494602053485901,0.742752367711226
OR4X2,7,0.11052656584096232,0.5166219496665141,0.7802917952676911
OR51A2,9,1.1104466390425334,0.8722647077371297,0.9465995527360366
OR51B2,5,-0.8688221807117251,0.1785993185047343,0.5047034933254295
OR51B4,4,-0.5313826776931334,0.2732241316292988,0.6162805511729328
