,Target Gene Symbol,Category,z_scored_avg_lfc_A549_Zim3,z_scored_avg_lfc_A549_Kox1,z_scored_avg_lfc_HCT116_Zim3,z_scored_avg_lfc_HCT116_Kox1
1294,NO_SITE_110,ONE_INTERGENICO_CTL,-2.0642751985503383,-1.3264114275861965,-0.5777455093069179,0.2311872927096081
1295,NO_SITE_729,ONE_INTERGENICO_CTL,-0.1794510700050361,0.2328902263322266,-1.871223471728677,-0.4611433106170308
1296,ONE_INTERGENIC_365,ONE_INTERGENICO_CTL,1.0579671707150513,-0.0965260999521612,-0.1062973750222011,0.2568462985920141
1297,NO_SITE_893,ONE_INTERGENICO_CTL,1.365122370106678,-0.539336420485948,-0.3237029187285268,-0.5253304466189578
1298,NO_SITE_808,ONE_INTERGENICO_CTL,-0.271255002864063,0.1974906395309656,-0.1456213489574199,-1.1290312357449277
1299,NO_SITE_630,ONE_INTERGENICO_CTL,0.0287061652890651,-0.5522586728736331,0.2173218344831979,0.5485894805620846
1300,ONE_INTERGENIC_104,ONE_INTERGENICO_CTL,0.3768602356062996,0.1500302628804854,0.848041931961785,0.0461576495103951
1301,ONE_INTERGENIC_626,ONE_INTERGENICO_CTL,0.9402813084637404,0.8123912303088958,0.946876631267401,0.3371729277464205
1302,NO_SITE_975,ONE_INTERGENICO_CTL,-0.665734752067322,1.3050848780744229,0.1296981385049987,-0.7167981569501398
1303,NO_SITE_609,ONE_INTERGENICO_CTL,0.6853007187704497,0.4960483146118667,-0.3667433693479858,-2.057903184507724
1304,NO_SITE_572,ONE_INTERGENICO_CTL,-0.845822257340091,-0.0150127404480457,0.1702906217562587,0.149528627973052
1305,NO_SITE_497,ONE_INTERGENICO_CTL,-0.1623801428122761,-1.308761960635087,-0.2824767399165649,-0.2016227429043793
1306,ONE_INTERGENIC_326,ONE_INTERGENICO_CTL,0.2983178461739684,-0.4098163668256275,-0.3538472381192571,-1.2334146482923622
1307,ONE_INTERGENIC_458,ONE_INTERGENICO_CTL,0.717551606027857,2.511365408561301,0.0623694644146404,0.7030403837017981
1308,ONE_INTERGENIC_925,ONE_INTERGENICO_CTL,-1.689585685831257,-0.6494858866352926,0.3987614669911703,-0.5925744412173519
1309,ONE_INTERGENIC_564,ONE_INTERGENICO_CTL,0.099887277099496,0.5061188861615427,-0.4016243207629231,-0.2891582557139472
1310,NO_SITE_118,ONE_INTERGENICO_CTL,0.1141318998950044,0.8422189149315236,-0.862426530627269,0.166044363386461
1311,NO_SITE_144,ONE_INTERGENICO_CTL,0.1999637233366385,0.2142791827501943,-0.4365620712851958,0.2644579712815662
1312,ONE_INTERGENIC_717,ONE_INTERGENICO_CTL,0.8349399238488845,1.084074154893223,0.6957385952516759,1.776280035908948
1313,NO_SITE_38,ONE_INTERGENICO_CTL,1.3604266958369429,0.470398519904534,0.7072922431948132,-0.7324816070807557
1314,NO_SITE_312,ONE_INTERGENICO_CTL,0.3847110947345444,-1.6935165597080044,1.630918440995019,0.0526396630216294
1315,ONE_INTERGENIC_620,ONE_INTERGENICO_CTL,-1.1257700457440074,-1.0692550628859236,1.4946922384506467,0.6352726728364693
1316,NO_SITE_254,ONE_INTERGENICO_CTL,0.7165260399335879,0.198157412185029,-0.1506876882847741,-0.1151985543343467
1317,NO_SITE_441,ONE_INTERGENICO_CTL,0.4983987849290843,-0.2866706999486434,-0.3677580758275571,0.3019218453631876
1318,NO_SITE_279,ONE_INTERGENICO_CTL,-0.0624752456492656,-0.3137752383472757,2.0563368472887444,0.0225461496522747
1319,ONE_INTERGENIC_438,ONE_INTERGENICO_CTL,1.650964917240451,0.4567005865192167,0.3679828123513005,0.7217678178466134
1320,NO_SITE_88,ONE_INTERGENICO_CTL,-1.1446402208169009,-0.6510724982478153,0.3908760426333333,0.2354117821195525
1321,NO_SITE_547,ONE_INTERGENICO_CTL,-0.9771380314129944,-0.2439400877558066,-0.1877105315366908,1.042544971318592
1322,NO_SITE_366,ONE_INTERGENICO_CTL,-0.3411708556985557,-0.0594427584784515,-0.0554592049502601,-0.4050441688919518
1323,NO_SITE_610,ONE_INTERGENICO_CTL,-0.851429698056523,-0.46097780454681,2.1619128569847166,-0.3411122240905616
1324,NO_SITE_16,ONE_INTERGENICO_CTL,-0.6832137622242793,0.0437305339173511,-0.5957341304863568,-0.5514296191563004
1325,ONE_INTERGENIC_314,ONE_INTERGENICO_CTL,-0.0876533238629837,0.5989639814147746,0.2560611552818626,-0.0314115908566891
1326,NO_SITE_561,ONE_INTERGENICO_CTL,0.0265802543665263,-0.1996349363746884,0.974308202732284,0.7317760602222035
1327,ONE_INTERGENIC_812,ONE_INTERGENICO_CTL,0.691518837171559,1.1433597189562366,-0.3402631853831313,-0.0024808023149292
1328,NO_SITE_287,ONE_INTERGENICO_CTL,0.4952827535360683,1.7541763494167395,1.3234117279268462,2.4461472076129707
1329,ONE_INTERGENIC_700,ONE_INTERGENICO_CTL,-0.1598096483014169,-0.9254380192037686,0.9872939559166234,1.0329039493082264
1330,ONE_INTERGENIC_770,ONE_INTERGENICO_CTL,0.3314007209332867,0.6486154719658531,0.6694554355491744,-0.5637950073201377
1331,ONE_INTERGENIC_917,ONE_INTERGENICO_CTL,0.2865083730421012,0.0613754305827526,0.1714360740423983,-0.7808076214815021
1332,NO_SITE_278,ONE_INTERGENICO_CTL,-0.1756739415458805,0.7489103097739728,1.887667579564717,0.0505970266709856
1333,ONE_INTERGENIC_500,ONE_INTERGENICO_CTL,-0.2980282986636998,-0.0729576824657176,0.6863129719691627,-0.5520684137543592
1334,ONE_INTERGENIC_261,ONE_INTERGENICO_CTL,0.9950783037344304,-1.0884942465335294,0.0587564265489892,-0.038624856190586
1335,ONE_INTERGENIC_521,ONE_INTERGENICO_CTL,0.0390492460492388,0.6278435691742977,0.1780051644225609,0.5381234547598591
1336,ONE_INTERGENIC_565,ONE_INTERGENICO_CTL,0.5752798949289925,-0.3033352738999964,-0.3247590995743633,0.9667992508812504
1337,ONE_INTERGENIC_785,ONE_INTERGENICO_CTL,1.0061564758962953,-1.342619090870654,-0.3690792157032639,-0.8706141038883007
1338,ONE_INTERGENIC_537,ONE_INTERGENICO_CTL,0.2035730317006565,0.8110742256675106,0.4222300636733999,0.379631608313201
1339,ONE_INTERGENIC_189,ONE_INTERGENICO_CTL,1.0932433062062856,0.6680870954302279,-0.1008369513488295,0.2192216746191748
1340,ONE_INTERGENIC_989,ONE_INTERGENICO_CTL,0.4004756343047675,1.0497962262184797,0.893572445176709,0.8834788692492297
1341,ONE_INTERGENIC_555,ONE_INTERGENICO_CTL,-0.6782768696899223,-0.4583163115927138,-0.2585863187076427,-0.2964177770749778
1342,NO_SITE_425,ONE_INTERGENICO_CTL,0.527643238761549,-0.701137153795894,0.4413258327670198,-1.0614010033565822
1343,NO_SITE_852,ONE_INTERGENICO_CTL,-1.3260484286427954,-1.3486952603585212,0.0221581478494441,-0.6789137248849292
1344,ONE_INTERGENIC_705,ONE_INTERGENICO_CTL,0.1779767453080199,0.3818213564224824,0.2650531806662117,-0.0252417956742954
1345,NO_SITE_626,ONE_INTERGENICO_CTL,-0.076248998982762,-0.1814619596051843,-1.6127490682682726,-0.1677969627416307
1346,NO_SITE_801,ONE_INTERGENICO_CTL,-0.0825179360952588,0.7648605600445257,-0.4493336433347769,0.7262794785612662
1347,ONE_INTERGENIC_113,ONE_INTERGENICO_CTL,-0.170831714097606,0.4073016620501095,-0.6408310942778375,-0.4700197872411735
1348,ONE_INTERGENIC_784,ONE_INTERGENICO_CTL,-0.4159561299677263,1.0711660245609094,0.6751575846224774,-0.8170720086591637
1349,ONE_INTERGENIC_978,ONE_INTERGENICO_CTL,0.466768378440017,1.0608467578580445,0.1297787088387994,0.4952722110192572
1350,ONE_INTERGENIC_786,ONE_INTERGENICO_CTL,0.1146408919440012,-0.1695643932630966,0.8318144250686024,-0.0260507793148303
1351,ONE_INTERGENIC_982,ONE_INTERGENICO_CTL,0.0096685651417396,-0.442440699702599,0.0428306764159866,0.0442092620876647
1352,NO_SITE_51,ONE_INTERGENICO_CTL,-0.7100901814402457,0.1718758342850257,-2.770982224056916,-1.6021373768355107
1353,NO_SITE_771,ONE_INTERGENICO_CTL,0.7903188633398084,-0.9508879241986729,0.5690015260330302,-0.9757406664154452
1354,NO_SITE_69,ONE_INTERGENICO_CTL,-1.037757217214874,-0.1618985760229064,-0.9464352360716288,-0.3700193507926784
1355,NO_SITE_154,ONE_INTERGENICO_CTL,-1.0152153917514737,0.0722398426386976,-0.8408888118360763,-1.022329010678723
1356,ONE_INTERGENIC_116,ONE_INTERGENICO_CTL,-0.9319436688695842,-0.103871378172282,-0.6446196467615646,0.3114224695371514
1357,ONE_INTERGENIC_600,ONE_INTERGENICO_CTL,1.3378674653679234,-0.2402871577759346,1.3052684865584472,0.421694879244287
1358,ONE_INTERGENIC_713,ONE_INTERGENICO_CTL,0.545106788890523,-1.426115999017422,1.2609047967937577,-0.4326947935370441
1359,ONE_INTERGENIC_95,ONE_INTERGENICO_CTL,1.567997564115684,0.6423425036838883,0.0157997952214117,-0.8296255511930417
1360,ONE_INTERGENIC_597,ONE_INTERGENICO_CTL,0.2212798607833319,2.810960568841511,0.0275822435998103,-0.5241436895312384
1361,ONE_INTERGENIC_139,ONE_INTERGENICO_CTL,0.1126761446459586,-0.2863262440215003,-1.2064873881559202,0.2438051669172611
1362,ONE_INTERGENIC_798,ONE_INTERGENICO_CTL,2.076766799285514,0.7187015826938083,0.3291128095455823,1.120218806489656
1363,NO_SITE_490,ONE_INTERGENICO_CTL,-0.9420556250256202,-0.9252302348795268,-0.2510807986963316,0.5180230780037759
1364,NO_SITE_288,ONE_INTERGENICO_CTL,-0.2103869107534107,0.232927430077619,0.8667719612540009,-0.2054501413994275
1365,NO_SITE_963,ONE_INTERGENICO_CTL,0.4994729694305436,-0.646495540752999,0.8805071980861078,-1.0044348196008566
1366,NO_SITE_140,ONE_INTERGENICO_CTL,-0.2893660668443154,-0.2142098338091232,1.242246931006341,-0.2871106263705416
1367,ONE_INTERGENIC_358,ONE_INTERGENICO_CTL,-2.0186291190403214,1.6599323038192904,0.3385951512230227,0.2192111539383726
1368,NO_SITE_716,ONE_INTERGENICO_CTL,-0.5201952513198735,0.2738108400837752,-1.3305810091038506,-0.9241147295845472
1369,NO_SITE_615,ONE_INTERGENICO_CTL,-1.5799062634129084,-0.3454484511890639,-1.952380281713897,-1.3977785302315686
1370,NO_SITE_765,ONE_INTERGENICO_CTL,-0.8805042108155628,-1.5895001129710662,-0.2636714153481492,-0.9336455266484712
1371,NO_SITE_764,ONE_INTERGENICO_CTL,-0.7264530905710933,1.058477451488442,-1.2040964563054284,0.1746214274603885
1372,NO_SITE_560,ONE_INTERGENICO_CTL,-0.2486009703749764,-1.000527231289428,-1.0792189353643893,-0.7011372356903809
1373,ONE_INTERGENIC_716,ONE_INTERGENICO_CTL,-0.389130809816078,-1.0212978510424175,0.6358248185939188,0.5685807700292316
1374,NO_SITE_775,ONE_INTERGENICO_CTL,-0.5321426112945026,-0.7027088576471348,-0.0252337043668768,0.0162836141002961
1375,ONE_INTERGENIC_268,ONE_INTERGENICO_CTL,-0.1583069099881751,-0.0068771665873733,-1.1747466467478231,-0.6168299053961487
1376,ONE_INTERGENIC_697,ONE_INTERGENICO_CTL,0.4045165239910427,-0.4174288352702387,-0.3880753089673866,-0.8128513441534374
1377,NO_SITE_954,ONE_INTERGENICO_CTL,-0.6609577878816814,-0.4216840336000365,-0.1868590430605131,-0.7970107718078473
1378,ONE_INTERGENIC_99,ONE_INTERGENICO_CTL,0.9031164267356636,-0.3045892275662364,-0.6085171285942635,-0.2800480147329542
1379,ONE_INTERGENIC_482,ONE_INTERGENICO_CTL,-0.7351709152373735,0.3320812872886791,-0.9388613717821086,-0.0173440816245886
1380,ONE_INTERGENIC_137,ONE_INTERGENICO_CTL,-1.1155959732169716,0.0570349178752873,-0.747899735010134,0.2896700901773657
1381,ONE_INTERGENIC_974,ONE_INTERGENICO_CTL,-0.8237578346581329,-0.2311088496082982,-0.1020172095407882,-0.7274552186112859
1382,ONE_INTERGENIC_583,ONE_INTERGENICO_CTL,-0.946456240626584,0.2221785661942976,0.0600453490291026,0.2244500985728429
1383,ONE_INTERGENIC_483,ONE_INTERGENICO_CTL,-0.5071549057460205,-0.1841703130288647,-0.4374636444652173,-0.1972416186353294
1384,ONE_INTERGENIC_451,ONE_INTERGENICO_CTL,-1.9184440741478952,0.3548119471690879,0.3602855675188156,-0.2186107959353719
1385,NO_SITE_929,ONE_INTERGENICO_CTL,-0.3130760410004774,0.0121111946662262,-0.2559231466178091,0.6551122557399435
1386,ONE_INTERGENIC_563,ONE_INTERGENICO_CTL,1.1330379158493655,-0.5028130515225151,0.8378812786785916,0.7346170688107297
1387,NO_SITE_73,ONE_INTERGENICO_CTL,0.2540392576747362,-0.4081086861632424,0.371191460008598,0.2834547884782264
1388,ONE_INTERGENIC_972,ONE_INTERGENICO_CTL,-1.42429722759372,0.6937354076624669,-1.12728845218436,0.2487062109601544
1389,ONE_INTERGENIC_834,ONE_INTERGENICO_CTL,0.1220490745445317,-1.3472208531910062,0.1094219731200067,1.0109101611045874
1390,NO_SITE_500,ONE_INTERGENICO_CTL,-1.203358766059525,-1.6676186328134146,-1.9017672200167388,-0.6864542499601567
1391,NO_SITE_332,ONE_INTERGENICO_CTL,1.2165419930384478,0.1817022750043898,1.2900404057485158,1.552460607834037
1392,NO_SITE_844,ONE_INTERGENICO_CTL,-0.2778143809892592,0.824363973658015,1.1496002262764535,-0.4505106834290573
1393,ONE_INTERGENIC_950,ONE_INTERGENICO_CTL,0.0568694094137355,-1.3062539667646105,-0.5121576263393345,-0.2866926342357475
1394,ONE_INTERGENIC_392,ONE_INTERGENICO_CTL,-0.4245190589366844,-0.5643901280318556,-0.9075394245100296,-0.139409405966448
1395,NO_SITE_305,ONE_INTERGENICO_CTL,-0.8676337778101729,-0.4613344844218472,-0.6153456722112031,-0.902495934196784
1396,NO_SITE_263,ONE_INTERGENICO_CTL,-0.3901254320544298,-0.3406035959782281,1.0578863195699604,-0.916443206024951
1397,NO_SITE_766,ONE_INTERGENICO_CTL,-1.0251619709892994,0.2905508211757632,-0.9622784052082836,-0.8829017645799516
1398,NO_SITE_777,ONE_INTERGENICO_CTL,0.0830199252233124,0.1623223045356002,-0.0279188374215272,-0.4705781174983991
1399,NO_SITE_763,ONE_INTERGENICO_CTL,-0.6622155507569114,-0.0851004601365308,-1.2211526635070755,-1.6445874811869616
1400,NO_SITE_194,ONE_INTERGENICO_CTL,-1.0725082985877503,-0.69912223406955,-0.0738492925402122,-0.8854589797891395
1401,NO_SITE_895,ONE_INTERGENICO_CTL,-1.3436641545783392,-2.797046831255285,-1.974258049327512,-0.5446209271709785
1402,NO_SITE_89,ONE_INTERGENICO_CTL,-1.6366654184362033,-0.5081073784645856,-0.0590458561531585,-0.1681257504244258
1403,ONE_INTERGENIC_37,ONE_INTERGENICO_CTL,-0.1205938196873038,0.5524078125778421,-0.0117677011039392,1.585962077786523
1404,ONE_INTERGENIC_355,ONE_INTERGENICO_CTL,0.1390150031774333,0.9490276306959632,1.5154434867399251,0.0720136852017202
1405,NO_SITE_215,ONE_INTERGENICO_CTL,1.541360957171554,0.1575264334845903,-0.4752509865335391,-0.2580566082091386
1406,ONE_INTERGENIC_302,ONE_INTERGENICO_CTL,-0.620860265943992,-0.1980584848402829,0.4725397674773382,-0.6905141772389531
1407,ONE_INTERGENIC_779,ONE_INTERGENICO_CTL,-0.0659911004345782,-0.0646475298277087,1.10534524885784,1.2588356240243506
1408,ONE_INTERGENIC_953,ONE_INTERGENICO_CTL,-0.0504433029326261,0.2894088903885211,0.0965123903507243,-0.7762150085339379
1409,NO_SITE_198,ONE_INTERGENICO_CTL,-1.0310099676896474,0.4793339037583397,0.1264131233060888,-1.3884904629087989
1410,ONE_INTERGENIC_389,ONE_INTERGENICO_CTL,-0.473883292429659,-1.166641794506677,0.9718806023127154,-0.9446895893686944
1411,ONE_INTERGENIC_46,ONE_INTERGENICO_CTL,-0.7604186961429688,0.8536069983551969,0.1339424603029587,0.181446043410497
1412,NO_SITE_827,ONE_INTERGENICO_CTL,2.1332945257171168,1.445185273641345,1.1436809821005107,1.751423730138674
1413,ONE_INTERGENIC_764,ONE_INTERGENICO_CTL,-0.2667976458371442,-1.3502012842678217,0.340313362643826,-0.9473158793209904
1414,ONE_INTERGENIC_627,ONE_INTERGENICO_CTL,-0.7496814239552614,-0.3605924434506997,-2.20986020695977,-0.9799413685079496
1415,NO_SITE_739,ONE_INTERGENICO_CTL,-0.1842975889792498,0.6242166947417831,0.4677624027306137,-0.8649892717547558
1416,NO_SITE_201,ONE_INTERGENICO_CTL,-0.1716751700903164,0.052496399164745,0.0323035744236603,-0.6798790796892817
1417,ONE_INTERGENIC_15,ONE_INTERGENICO_CTL,-0.2751923823462367,0.0610553544774951,-0.504297359137823,-0.6651108359613658
1418,ONE_INTERGENIC_649,ONE_INTERGENICO_CTL,-0.9956464441887496,0.0341440962517247,-1.14253815766426,0.8274367032565327
1419,ONE_INTERGENIC_894,ONE_INTERGENICO_CTL,0.5359111003763551,-0.0813843218618019,0.7761141097549374,0.8181251508959316
1420,ONE_INTERGENIC_580,ONE_INTERGENICO_CTL,0.2484632092119999,1.7906241063771948,0.8618410731640902,0.2309773037975268
1421,NO_SITE_545,ONE_INTERGENICO_CTL,-0.9259492246468232,-0.104578449513397,-0.9173586351431116,-0.2385794074373849
1422,NO_SITE_689,ONE_INTERGENICO_CTL,-0.3929376682272652,-0.2737563783509205,1.0893712267453293,-0.2166762990300561
1423,ONE_INTERGENIC_863,ONE_INTERGENICO_CTL,-1.0721185586514808,0.2067816866518666,-0.004049244030579,-0.2844883079988836
1424,NO_SITE_842,ONE_INTERGENICO_CTL,-2.015887807496174,-1.1379753561217494,-0.9765329537103304,-0.048423918892583
1425,ONE_INTERGENIC_266,ONE_INTERGENICO_CTL,-0.29618272537953,0.6833363267097322,-0.7444942797314194,-0.0612139966905569
1426,NO_SITE_231,ONE_INTERGENICO_CTL,-1.2409537572660625,-0.140305511619027,0.0263205501847879,-1.0958091829705767
1427,ONE_INTERGENIC_733,ONE_INTERGENICO_CTL,1.029218730751063,-0.0934835170147398,0.0647594297989851,0.1325285025678677
1428,NO_SITE_226,ONE_INTERGENICO_CTL,-0.7540289728221977,-1.6628110637878784,-0.65160874376906,-0.3837444810905885
1429,NO_SITE_181,ONE_INTERGENICO_CTL,-1.075303305712288,-0.2263634831988412,-1.6033090802442622,-0.9131632139720508
1430,NO_SITE_599,ONE_INTERGENICO_CTL,1.0171821409536,-0.24253406289822,0.9181658041945248,1.4933053358358166
1431,ONE_INTERGENIC_898,ONE_INTERGENICO_CTL,-1.083703637891978,-0.8481246634125037,-0.0537487826798238,-0.0253001394866716
1432,ONE_INTERGENIC_621,ONE_INTERGENICO_CTL,-0.5833085397000162,-1.652678557194926,-0.2321810792768939,-0.1909775277463246
1433,NO_SITE_442,ONE_INTERGENICO_CTL,-0.3260440387958208,0.1394666333310601,-0.2392796367423781,0.8429734689639065
1434,NO_SITE_504,ONE_INTERGENICO_CTL,-0.5639393642142292,-0.7514920966438474,-1.1991314365171797,-1.4977981827953015
1435,NO_SITE_507,ONE_INTERGENICO_CTL,-0.5254737051446012,0.1968422274701,-0.220040542055855,-0.6727298482296223
1436,NO_SITE_804,ONE_INTERGENICO_CTL,1.354376739479222,1.669747170513246,1.0765078891773998,1.365282659439464
1437,ONE_INTERGENIC_214,ONE_INTERGENICO_CTL,-2.736052269871451,-1.335381259488199,-2.195220286282747,-2.0381802752532785
1438,ONE_INTERGENIC_699,ONE_INTERGENICO_CTL,-0.1138322895498547,0.4105296311564017,0.5146622847996665,1.2643816212048256
1439,ONE_INTERGENIC_957,ONE_INTERGENICO_CTL,0.7944610571337266,0.1075421118334319,0.6364347656528359,1.2229244444200584
1440,NO_SITE_936,ONE_INTERGENICO_CTL,0.5972760153088537,0.1992549894472352,-0.4516823980608425,-0.7970600293482709
1441,NO_SITE_345,ONE_INTERGENICO_CTL,0.4006384846224323,0.2241548870783619,-0.202266419455233,-0.2334925203769437
1442,ONE_INTERGENIC_211,ONE_INTERGENICO_CTL,0.5062032763768105,-1.3444261408807678,-1.0262278444150454,-0.1278523981360596
1443,ONE_INTERGENIC_879,ONE_INTERGENICO_CTL,1.8305380291386475,0.0625603012812946,1.6645192562522038,1.017270901359915
1444,NO_SITE_376,ONE_INTERGENICO_CTL,-0.309748488962639,0.3271562392610189,-0.6535174489101371,-0.0613970431609973
1445,NO_SITE_874,ONE_INTERGENICO_CTL,-1.4885621930922153,-1.412071416140071,0.0608584740455238,-0.8755914039050361
1446,ONE_INTERGENIC_730,ONE_INTERGENICO_CTL,0.867127813377922,-0.6580748998651534,-1.1949767032027752,0.4554061600055348
1447,ONE_INTERGENIC_461,ONE_INTERGENICO_CTL,0.2784373804581669,-0.296903671742393,0.3607161271523426,-1.166330643283611
1448,NO_SITE_125,ONE_INTERGENICO_CTL,-0.6626210770634983,0.7899882102710484,-0.4320626214887601,-0.8456121323328476
1449,NO_SITE_914,ONE_INTERGENICO_CTL,-0.9062769563624212,-1.2657408924304865,-1.5227489427826868,-1.3275246685145612
1450,ONE_INTERGENIC_797,ONE_INTERGENICO_CTL,1.2695031839971307,0.7828550154527955,0.923531040479086,0.63813332826451
1451,ONE_INTERGENIC_333,ONE_INTERGENICO_CTL,0.5432628510215173,0.2722348678264955,-0.8699169594172418,0.7814677792938568
1452,ONE_INTERGENIC_220,ONE_INTERGENICO_CTL,-3.603935184922971,-2.136995054273497,-1.2736977435015155,-3.6031395962529698
1453,NO_SITE_590,ONE_INTERGENICO_CTL,-0.0439207221585114,-0.6626644944711306,-1.2509721102773144,0.979122302338963
1454,NO_SITE_162,ONE_INTERGENICO_CTL,-0.2006335100030674,-1.414152605001575,-0.4096083456017177,-0.8369754409334088
1455,NO_SITE_395,ONE_INTERGENICO_CTL,-0.9118865761578844,0.1386529006937771,-1.0141774276719904,-0.6505914027300177
1456,ONE_INTERGENIC_938,ONE_INTERGENICO_CTL,-0.0027553256657591,-1.2096602969768953,0.3402274216551093,0.0071653055292078
1457,ONE_INTERGENIC_343,ONE_INTERGENICO_CTL,-4.821118925144191,-3.928503894406069,-7.280383214007912,-6.704570600696052
1458,ONE_INTERGENIC_864,ONE_INTERGENICO_CTL,-0.903594572135332,1.69693923986675,0.1853135089624877,0.7288213983332543
1459,ONE_INTERGENIC_636,ONE_INTERGENICO_CTL,-0.6327069085850914,0.4172351030710711,0.7483540779604508,0.1180541991124238
1460,ONE_INTERGENIC_544,ONE_INTERGENICO_CTL,1.2137923294313726,0.406420644961482,0.4853172474381194,-0.4270527596261193
1461,ONE_INTERGENIC_903,ONE_INTERGENICO_CTL,-1.0268293175306489,-1.6266291785873588,-0.0513284678911175,-0.8023836604832429
1462,NO_SITE_352,ONE_INTERGENICO_CTL,0.2562833277317978,0.3374103207652957,0.7526117067019094,-0.0639646551109792
1463,ONE_INTERGENIC_281,ONE_INTERGENICO_CTL,0.5470223930133168,1.4858466320109966,0.010032794846846,-1.3357293318780468
1464,ONE_INTERGENIC_924,ONE_INTERGENICO_CTL,0.2297146558145338,0.2365791440469468,-0.3748463309004027,0.8753536436616325
1465,ONE_INTERGENIC_467,ONE_INTERGENICO_CTL,0.0730337134071079,0.2198459750441833,-0.3574233689553096,-0.3417122366129244
1466,ONE_INTERGENIC_229,ONE_INTERGENICO_CTL,0.8208674323907399,1.3593335718698354,-0.0883400499212463,0.3861103977313476
1467,NO_SITE_676,ONE_INTERGENICO_CTL,-0.9108561976722164,-0.6686961021082852,-0.2779274967106504,-0.1237799563371703
1468,NO_SITE_832,ONE_INTERGENICO_CTL,-0.4839119757235549,1.403674348468947,0.840101525788785,-1.8936808155776803
1469,ONE_INTERGENIC_976,ONE_INTERGENICO_CTL,2.7210124778047264,0.0507734180453696,0.0161048567371214,-0.3110025458101794
1470,ONE_INTERGENIC_86,ONE_INTERGENICO_CTL,1.342799269908067,-1.6048628344510831,-0.1105993731698592,-0.1528002940422153
1471,NO_SITE_629,ONE_INTERGENICO_CTL,-0.855416310524426,-1.1612175522119512,0.214277881217695,-1.4029296709344303
1472,ONE_INTERGENIC_787,ONE_INTERGENICO_CTL,-0.5911529044997162,-0.9188406204351938,-0.3773165062449178,0.0797062161850492
1473,ONE_INTERGENIC_612,ONE_INTERGENICO_CTL,-0.3500027936016664,-0.2974275441381301,-0.7488990602129181,0.3424688732906649
1474,NO_SITE_230,ONE_INTERGENICO_CTL,-0.1870762951796171,0.5657034325215812,-1.713686977664003,0.2889052538734163
1475,ONE_INTERGENIC_288,ONE_INTERGENICO_CTL,-0.2146667975235021,1.0288832072877534,-0.3777501375746182,-0.620330652615833
1476,ONE_INTERGENIC_992,ONE_INTERGENICO_CTL,0.1095756586553398,-0.7797666807607982,-0.4212506568418568,-0.3212509344148368
1477,ONE_INTERGENIC_873,ONE_INTERGENICO_CTL,0.2268964576616134,0.6321813532147326,0.2142889320190314,1.0994939898956717
1478,ONE_INTERGENIC_959,ONE_INTERGENICO_CTL,1.2133214109167367,0.7886263349299669,-0.4336844850610816,-0.7082470176297588
1479,NO_SITE_467,ONE_INTERGENICO_CTL,-1.0536910622928226,0.0528879722111854,0.2782051838231671,0.0836532906111581
1480,ONE_INTERGENIC_850,ONE_INTERGENICO_CTL,-0.580338303180326,0.8775696625596052,-0.8620878995976553,-0.5720327811312452
1481,ONE_INTERGENIC_399,ONE_INTERGENICO_CTL,0.1713860841975299,-0.6508930438354649,-0.6622015650325401,0.6777679623022507
1482,ONE_INTERGENIC_360,ONE_INTERGENICO_CTL,0.8177368192251968,2.4179808246998427,0.314550187606599,1.2407480098195405
1483,NO_SITE_192,ONE_INTERGENICO_CTL,-0.120807946577828,0.8925759257909897,-0.877904086424762,0.3439418875402883
1484,NO_SITE_600,ONE_INTERGENICO_CTL,-1.8223808130327368,-1.1306388794238391,-1.0134253232374069,-1.0749877616407102
1485,ONE_INTERGENIC_97,ONE_INTERGENICO_CTL,-0.7127652233127649,-0.0529354111333931,0.0986469881790922,-0.4584768273078852
1486,NO_SITE_563,ONE_INTERGENICO_CTL,-1.9919317093175728,-1.1444145947836892,-1.9810063621766527,-1.440704036001903
1487,NO_SITE_869,ONE_INTERGENICO_CTL,-0.6141563236775114,-0.2006065600768725,0.6704714724647023,-0.1253110571393029
1488,NO_SITE_967,ONE_INTERGENICO_CTL,-1.2940814035268795,-1.0793360473033315,-2.189919640786018,-0.8501677734020693
1489,ONE_INTERGENIC_610,ONE_INTERGENICO_CTL,-0.3439197905410811,-2.0639683166728022,-1.8135335040015683,-0.260631530203306
1490,NO_SITE_748,ONE_INTERGENICO_CTL,1.7118643194544538,0.6454247614036629,-0.2522035235063696,1.14030873786537
1491,NO_SITE_67,ONE_INTERGENICO_CTL,-0.4869848978459995,1.3717292148787117,-0.9900108383447,0.214101387251293
1492,NO_SITE_363,ONE_INTERGENICO_CTL,-0.388245740988475,-1.6483071797454232,-0.4462902791995806,-1.2720339388374062
1493,ONE_INTERGENIC_468,ONE_INTERGENICO_CTL,-0.154830593623843,-0.4632608396401971,-0.8846893522436512,-0.2135433986482491
1494,NO_SITE_232,ONE_INTERGENICO_CTL,0.0386333796113107,-0.0820538855507523,-0.4072007923717459,-0.626152556497038
1495,NO_SITE_930,ONE_INTERGENICO_CTL,1.0247766453954823,-0.8320198647446774,0.2222019479908864,1.6509378714045009
1496,ONE_INTERGENIC_186,ONE_INTERGENICO_CTL,0.0792389444270162,0.7197210501945771,-1.58560017907666,-0.9638633593368358
